Date,symbol,Open,High,Low,Close,Volume
2025-12-15,603530,42.32,43.88,41.75,42.97,85345
2025-12-16,603530,42.9,42.9,40.43,41.29,69680
2025-12-17,603530,41.3,43.0,40.32,42.36,69780
2025-12-18,603530,41.72,41.79,40.28,40.89,60131
2025-12-19,603530,40.8,41.98,40.8,41.16,36371
2025-12-22,603530,41.15,42.25,41.01,41.83,40440
2025-12-23,603530,41.77,42.21,41.39,42.03,33253
2025-12-24,603530,41.85,42.47,40.68,42.06,37140
2025-12-25,603530,42.07,43.2,41.69,43.0,61539
2025-12-26,603530,42.98,44.0,41.81,42.48,89913
2025-12-29,603530,42.4,42.46,40.88,41.9,67429
2025-12-30,603530,41.61,41.75,40.9,41.12,44055
2025-12-31,603530,41.22,41.44,40.38,41.08,42445
2026-01-05,603530,41.09,42.16,40.86,40.92,52591
2026-01-06,603530,41.26,42.9,40.8,41.42,77410
2026-01-07,603530,41.38,43.49,41.23,43.2,108311
2026-01-08,603530,43.34,43.62,42.81,43.1,61742
2026-01-09,603530,42.97,43.9,42.9,43.11,63526
2026-01-12,603530,43.2,43.5,41.32,42.45,89299
2026-01-13,603530,42.45,46.39,41.37,45.08,151805
2026-01-14,603530,45.64,48.2,44.55,46.02,172391
2026-01-15,603530,45.1,47.68,45.0,46.7,104277
2026-01-16,603530,49.59,49.59,46.04,46.82,123592
2026-01-19,603530,45.62,49.45,45.4,49.29,125096
2026-01-20,603530,49.27,49.29,46.72,47.84,118742
2026-01-21,603530,46.4,51.63,46.4,49.2,109455
2026-01-22,603530,49.19,49.65,47.55,47.68,71474
2026-01-23,603530,48.0,48.14,47.0,47.25,60111
2026-01-26,603530,47.25,47.8,46.14,46.46,50909
2026-01-27,603530,46.47,46.56,45.02,46.12,39152
