Date,symbol,Open,High,Low,Close,Volume
2025-06-23,600703,11.77,12.03,11.75,12.02,180412
2025-06-24,600703,12.03,12.17,12.02,12.17,214634
2025-06-25,600703,12.17,12.24,12.08,12.23,268770
2025-06-26,600703,12.26,12.29,12.12,12.13,252301
2025-06-27,600703,12.21,12.24,12.13,12.17,197169
2025-06-30,600703,12.23,12.4,12.22,12.4,294204
2025-07-01,600703,12.4,12.43,12.31,12.35,194500
2025-07-02,600703,12.4,12.41,12.21,12.25,204566
2025-07-03,600703,12.24,12.33,12.22,12.32,167829
2025-07-04,600703,12.29,12.31,12.14,12.15,257325
2025-07-07,600703,12.16,12.19,12.09,12.11,156417
2025-07-08,600703,12.13,12.53,12.11,12.44,425991
2025-07-09,600703,12.43,12.51,12.33,12.5,303812
2025-07-10,600703,12.5,12.65,12.46,12.53,355942
2025-07-11,600703,12.53,12.62,12.49,12.53,289190
2025-07-14,600703,12.51,12.56,12.44,12.45,209190
2025-07-15,600703,12.42,12.5,12.32,12.43,242775
2025-07-16,600703,12.47,12.48,12.31,12.34,237823
2025-07-17,600703,12.32,12.53,12.3,12.53,325450
2025-07-18,600703,12.55,12.59,12.39,12.49,367028
2025-07-21,600703,12.5,12.52,12.42,12.51,329278
2025-07-22,600703,12.51,12.56,12.44,12.55,365168
2025-07-23,600703,12.54,12.67,12.49,12.49,448461
2025-07-24,600703,12.49,12.76,12.47,12.76,634954
2025-07-25,600703,12.76,12.96,12.65,12.83,494318
2025-07-28,600703,12.88,12.92,12.75,12.81,345255
2025-07-29,600703,12.78,12.84,12.67,12.82,374905
2025-07-30,600703,12.82,12.84,12.6,12.7,363733
2025-07-31,600703,12.7,12.75,12.42,12.5,404534
2025-08-01,600703,12.46,12.89,12.46,12.68,663370
