Date,symbol,Open,High,Low,Close,Volume
2025-09-09,600185,5.8,5.84,5.75,5.79,201094
2025-09-10,600185,5.77,5.82,5.76,5.79,157483
2025-09-11,600185,5.78,5.83,5.73,5.82,247264
2025-09-12,600185,5.82,5.93,5.8,5.88,393527
2025-09-15,600185,5.88,5.9,5.78,5.89,275861
2025-09-16,600185,5.88,6.01,5.87,5.98,368054
2025-09-17,600185,6.0,6.0,5.88,5.95,313456
2025-09-18,600185,5.94,6.13,5.83,5.88,583755
2025-09-19,600185,5.84,6.04,5.7,5.97,648331
2025-09-22,600185,5.93,5.95,5.76,5.78,393903
2025-09-23,600185,5.78,5.78,5.6,5.67,290402
2025-09-24,600185,5.62,5.73,5.62,5.68,212296
2025-09-25,600185,5.67,5.78,5.59,5.69,245635
2025-09-26,600185,5.68,5.73,5.62,5.72,199531
2025-09-29,600185,5.75,5.94,5.71,5.84,379831
2025-09-30,600185,5.78,6.05,5.72,5.97,562651
2025-10-09,600185,5.99,6.09,5.92,5.97,573760
2025-10-10,600185,5.94,6.2,5.93,6.09,536714
2025-10-13,600185,5.93,6.05,5.92,6.03,361429
2025-10-14,600185,6.02,6.25,5.99,6.1,469411
2025-10-15,600185,6.15,6.25,6.12,6.23,418711
2025-10-16,600185,6.23,6.29,6.07,6.11,376951
2025-10-17,600185,6.1,6.26,6.07,6.08,383034
2025-10-20,600185,6.1,6.19,6.05,6.11,297162
2025-10-21,600185,6.1,6.29,6.1,6.25,408435
2025-10-22,600185,6.88,6.88,6.88,6.88,192397
2025-10-23,600185,7.3,7.31,6.68,6.74,1835779
2025-10-24,600185,6.74,6.85,6.51,6.54,1035349
2025-10-27,600185,6.47,6.67,6.36,6.49,712572
2025-10-28,600185,6.5,6.62,6.37,6.38,547043
