Date,symbol,Open,High,Low,Close,Volume
2024-10-21,603667,16.26,16.71,16.08,16.34,166168
2024-10-22,603667,16.49,17.73,16.17,17.27,246439
2024-10-23,603667,17.04,17.33,16.74,16.86,155772
2024-10-24,603667,17.24,17.93,16.84,17.32,226862
2024-10-25,603667,17.46,17.56,17.01,17.18,160045
2024-10-28,603667,17.44,18.64,17.41,18.34,282197
2024-10-29,603667,18.31,19.07,17.99,18.09,253580
2024-10-30,603667,18.15,18.91,18.09,18.42,175633
2024-10-31,603667,18.23,18.79,17.86,18.66,154763
2024-11-01,603667,18.49,18.57,17.13,17.15,192595
2024-11-04,603667,17.54,18.61,17.52,18.15,207528
2024-11-05,603667,18.2,18.54,17.64,18.44,200503
2024-11-06,603667,18.54,19.44,18.09,19.12,358053
2024-11-07,603667,19.12,19.12,18.32,18.71,210055
2024-11-08,603667,18.79,19.33,18.51,18.79,192619
2024-11-11,603667,18.8,20.43,18.79,20.36,252058
2024-11-12,603667,20.35,20.7,19.32,19.81,200834
2024-11-13,603667,19.62,19.65,18.74,19.41,125460
2024-11-14,603667,19.33,19.71,18.67,18.73,106816
2024-11-15,603667,18.54,18.95,17.84,17.87,109699
2024-11-18,603667,17.94,18.22,17.21,17.44,89497
2024-11-19,603667,17.53,18.35,17.46,18.35,100422
2024-11-20,603667,18.34,19.73,18.19,19.5,224621
2024-11-21,603667,19.45,19.75,19.05,19.47,132527
2024-11-22,603667,19.48,19.66,18.4,18.51,141562
2024-11-25,603667,18.51,18.71,17.72,18.26,121427
2024-11-26,603667,18.2,18.2,17.01,17.1,173686
2024-11-27,603667,17.25,17.82,16.32,17.69,205816
2024-11-28,603667,17.59,17.64,16.49,16.57,207721
2024-11-29,603667,17.16,18.23,16.95,18.23,239400
