Date,symbol,Open,High,Low,Close,Volume
2025-08-26,603198,46.38,47.27,45.98,46.13,175358
2025-08-27,603198,46.07,46.18,44.94,45.01,142514
2025-08-28,603198,45.0,45.44,43.57,44.65,111303
2025-08-29,603198,44.68,46.49,44.68,45.58,126270
2025-09-01,603198,45.33,45.9,44.7,45.15,96304
2025-09-02,603198,45.11,46.23,44.55,44.72,113922
2025-09-03,603198,45.36,45.99,43.84,44.06,80785
2025-09-04,603198,43.85,44.3,43.33,44.3,76237
2025-09-05,603198,44.5,44.5,43.42,44.38,65356
2025-09-08,603198,44.09,45.46,44.07,44.82,84895
2025-09-09,603198,44.53,45.25,44.53,45.25,96241
2025-09-10,603198,45.0,46.96,44.65,45.93,145266
2025-09-11,603198,45.63,46.44,45.2,45.93,101990
2025-09-12,603198,45.66,46.82,45.02,45.06,93725
2025-09-15,603198,44.9,45.21,44.35,44.7,57227
2025-09-16,603198,44.73,45.1,44.46,44.95,47918
2025-09-17,603198,44.96,45.0,44.13,44.2,59796
2025-09-18,603198,44.26,44.39,42.48,43.02,113998
2025-09-19,603198,42.99,43.02,41.89,42.7,87115
2025-09-22,603198,42.6,42.82,42.06,42.28,55037
2025-09-23,603198,42.1,42.2,41.1,41.48,58003
2025-09-24,603198,41.31,41.77,41.11,41.54,49744
2025-09-25,603198,41.41,41.63,40.5,40.72,65813
2025-09-26,603198,40.69,41.7,40.49,41.0,67420
2025-09-29,603198,40.81,41.59,40.22,41.39,79819
2025-09-30,603198,41.3,41.39,40.91,41.15,43806
2025-10-09,603198,41.15,41.15,40.23,40.63,65817
2025-10-10,603198,40.57,40.99,40.37,40.37,49562
2025-10-13,603198,39.61,39.79,39.2,39.7,57518
2025-10-14,603198,39.93,41.06,39.93,40.56,78622
