Date,symbol,Open,High,Low,Close,Volume
2025-04-24,600875,15.0,15.17,14.93,15.02,141541
2025-04-25,600875,15.02,15.05,14.89,14.94,147464
2025-04-28,600875,15.45,15.46,14.9,14.91,259466
2025-04-29,600875,14.85,14.97,14.82,14.87,139762
2025-04-30,600875,14.9,14.98,14.85,14.91,119818
2025-05-06,600875,15.02,15.89,15.01,15.84,588672
2025-05-07,600875,15.99,16.05,15.68,16.0,344587
2025-05-08,600875,15.98,16.08,15.88,15.98,209069
2025-05-09,600875,16.02,16.3,15.92,16.02,256072
2025-05-12,600875,16.16,16.22,15.75,15.94,241746
2025-05-13,600875,16.01,16.03,15.81,15.96,154440
2025-05-14,600875,15.97,16.05,15.88,15.93,164483
2025-05-15,600875,15.98,16.28,15.94,15.98,217011
2025-05-16,600875,15.97,16.26,15.96,16.05,160541
2025-05-19,600875,15.99,16.02,15.76,15.88,148154
2025-05-20,600875,15.89,15.96,15.79,15.82,153269
2025-05-21,600875,15.82,15.9,15.74,15.78,127029
2025-05-22,600875,15.78,15.83,15.7,15.71,101579
2025-05-23,600875,15.7,16.03,15.54,15.56,176963
2025-05-26,600875,15.68,15.99,15.67,15.79,299651
2025-05-27,600875,15.84,15.88,15.55,15.58,194178
2025-05-28,600875,15.59,16.0,15.56,15.73,232128
2025-05-29,600875,15.73,16.02,15.73,15.8,209192
2025-05-30,600875,15.8,15.8,15.47,15.64,177465
2025-06-03,600875,15.49,15.59,15.43,15.57,165593
2025-06-04,600875,15.59,15.92,15.59,15.64,172101
2025-06-05,600875,15.66,15.75,15.57,15.68,117703
2025-06-06,600875,15.68,16.0,15.58,15.86,188734
2025-06-09,600875,15.98,16.49,15.98,16.38,419887
2025-06-10,600875,16.32,16.44,16.13,16.25,257679
